cas,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
10152757,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10152768,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101531,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1015389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101542,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101553,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
101555402,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101555413,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101555424,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101583851,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
101586,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1015890,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10159463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10160244,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10160482,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1016053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10160879,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1016097,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101611,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101611750,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101615774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1016199,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101633,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
101654233,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1016586,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
10166082,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
101677,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1016780,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
101688,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10169558,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1016984,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101702,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10170691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101716147,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1017227,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101724,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10173430,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101757,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101768,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
101772332,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
101779,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101790027,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1017932,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10179916,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101804,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
101815,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10181563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10183343,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
101837,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101848,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101859,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
101860,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
101861170,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101865854,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
101871,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1018720,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1018731,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
101885307,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101885329,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101906,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10191181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10191603,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10192322,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
101939,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10193983,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10193994,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101940,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1019450,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101947164,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101947302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101948725,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101948736,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101948747,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101948758,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101948781,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101948792,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1019574,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
101962,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10196391,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10196675,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101968778,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101973,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10198239,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10198295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101984,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
101995,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10199505,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10199685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102012,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1020140,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102023,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10202752,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10203084,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1020311,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1020322,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10203288,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10203302,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10203324,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1020333,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10203335,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10203584,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10203595,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1020388,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102045,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
102056,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102056644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102067,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102078,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
102082893,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1020844,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1020877,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10208807,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102090,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
102101031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210647,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10210681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102107904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102114,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10211844,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1021256,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
102127399,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
10213099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102136,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
102146021,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102153822,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102169,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
102170,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10218027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10218049,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102181,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102187199,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
10218834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10218878,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10218903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102192,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10219304,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10219315,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10219757,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102205,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1022077,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1022135,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1022226,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
102227,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10222954,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102236248,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
10224143,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1022464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102250,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102272,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10229104,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102294,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
102300801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10230269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10230349,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
10230623,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10230689,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10230690,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1023138,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102322838,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102329,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
10232936,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10233019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233133,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102340976,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235639,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10236063,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102363,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10236530,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
10237500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10238218,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1023854,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
10238718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102414200,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1024346,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102454,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1024573,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
102465,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
102468133,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
102476,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
102487,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102488095,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
102488471,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102491690,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
102501,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10250143,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10250483,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10250609,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10251179,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
102512,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1025156,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102523,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10253835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10256016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
102575257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102575268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257928,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10258545,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10258863,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259220,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
102599008,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102606359,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102608537,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102625,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10262698,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10264161,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10264172,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10264183,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10264241,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10264252,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10264558,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10265926,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102670,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10268652,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
10268696,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
10268710,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
102692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026922,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
102701871,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
102703333,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
102705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102716,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10272078,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10273902,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102745357,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10276092,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
102761,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10276865,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
102772,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10278021,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
102794,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10279966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10280021,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
102803543,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102818,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102830,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028337,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102850599,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102850602,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102850613,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102850624,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102850635,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102850646,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102850657,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102850668,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
102852,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102874,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102877021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288138,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10289459,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10289686,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10290376,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
102921,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
102925871,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10292985,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10293068,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
102943,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
10294334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102943771,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102955135,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
102965,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10297059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10297571,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102976,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1029965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103004,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
103015,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
103021438,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103026,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
103034715,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
103037,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
10303965,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10304811,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10305381,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
103059,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
103064864,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
103071,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
103082,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10309203,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
103093,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10309509,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103100750,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
1031078,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10311087,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103114325,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
103117,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10311747,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10311849,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10312831,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
103140,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
103140121,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
103147462,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
103154796,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10315590,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103162,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10316797,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
103173,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10318180,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
103185268,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103189180,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1031932,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103195,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103206231,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103208,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032219,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
103225021,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
103225430,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
103231,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10323203,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10323394,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
103242,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10324580,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324648,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
103253,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10325390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103264,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
103264353,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103269234,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
10327089,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
103286,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10328924,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10329370,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
103297,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10329905,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103300,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103306689,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1033187,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
103322,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
103333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10334266,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103366,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
103377,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
103388,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1033905,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10339603,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10340224,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10340235,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10340779,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
103408113,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10340917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103413,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10342593,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10342833,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
103434099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103435,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10343621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103446,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103457,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10345876,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
103458908,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103480,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10348477,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10349061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
